sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_nombre,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-394/2025,,1490 FE,,11,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180005849,12/12/2025,18.194,"$8,133,691.20","$1,301,390.59","$9,435,081.79"
N000,A01,N306,2233,453882,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-326/2018,,286 FE,,5,false,CFT,"$4,240,081.96","$678,413.11","$4,918,495.07",180002127,12/06/2018,20.5281,"$87,040,826.42","$13,926,532.23","$100,967,358.65"
N000,A01,N331,7249,468079,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-326/2018,,286 FE,,5,false,CFT,"$419,348.76","$67,095.80","$486,444.56",180002128,12/06/2018,20.5281,"$8,608,433.25","$1,377,349.32","$9,985,782.57"
N000,A01,N306,2233,453882,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-374/2018,,292 FE,,5,false,CFT,"$360,527.01","$57,684.32","$418,211.33",180002688,11/07/2018,19.1563,"$6,906,363.56","$1,105,018.17","$8,011,381.73"
N000,A01,N306,2233,453882,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-375/2018,,293 FE,,6,false,CFT,"$4,193,487.65","$670,958.02","$4,864,445.67",180002692,11/07/2018,19.1563,"$80,331,707.47","$12,853,073.20","$93,184,780.66"
N000,A01,N331,7249,468079,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-375/2018,,293 FE,,6,false,CFT,"$465,943.07","$74,550.89","$540,493.96",180002692,11/07/2018,19.1563,"$8,925,745.23","$1,428,119.24","$10,353,864.47"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-375/2018,,293 FE,,6,false,CVT,"$2,264.33",$362.29,"$2,626.62",180002695,11/07/2018,19.1563,"$50,316.51","$8,050.64","$50,316.37"
N000,A01,N306,2233,453882,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-377/2018,,294 FE,,6,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180002692,11/07/2018,19.1563,"$8,563,890.77","$1,370,222.52","$9,934,113.29"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-376/2018,,295 FE,,5,false,CVT,"$2,076.87",$332.30,"$2,409.17",180002697,11/07/2018,19.1563,"$39,785.14","$6,365.62","$46,150.77"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-376/2018,,296 FE,,6,false,CVT,"$3,428.44",$548.55,"$3,976.99",180002732,12/07/2018,19.0559,"$65,332.00","$10,453.12","$75,785.12"
N000,A01,N306,2233,453851,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-413/2018,,304 FE,,7,false,CFT,"$4,193,487.65","$670,958.02","$4,864,445.67",180003357,14/08/2018,18.9273,"$79,371,398.73","$12,699,423.80","$92,070,822.53"
N000,A01,N331,7249,468079,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-413/2018,,304 FE,,7,false,CFT,"$465,943.07","$74,550.89","$540,493.96",180003358,14/08/2018,18.9273,"$8,819,044.25","$1,411,047.08","$10,230,091.33"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-413/2018,,304 FE,,7,false,CVT,"$2,333.67",$373.39,"$2,707.06",180003359,14/08/2018,18.9273,"$44,170.12","$7,067.22","$51,237.34"
N000,A01,N306,2233,453851,4326979,800861096,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-414/2018,,307 FE,,7,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180003411,17/08/2018,19.2339,"$8,598,582.15","$1,375,773.14","$9,974,355.29"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-414/2018,,308 FE,,7,false,CVT,"$3,488.83",$558.21,"$4,047.04",180003408,17/08/2018,19.2339,"$67,103.76","$10,736.60","$77,840.36"
N000,A01,N306,2233,453851,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-452/2018,,314 FE,,8,false,CFT,"$4,193,487.68","$670,958.03","$4,864,445.71",180003707,10/09/2018,19.3546,"$81,163,276.65","$12,986,124.26","$94,149,400.92"
N000,A01,N331,7249,468079,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-452/2018,,314 FE,,8,false,CFT,"$465,943.07","$74,550.89","$540,493.96",180003708,10/09/2018,19.3546,"$9,018,141.72","$1,442,902.68","$10,461,044.40"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-452/2018,,314 FE,,8,false,CVT,"$2,332.96",$373.27,"$2,706.23",180003709,10/09/2018,19.3546,"$45,153.45","$7,224.55","$52,378.00"
N000,A01,N306,2233,453851,4326979,800861096,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-452/2018,,315 FE,,8,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180003729, 10/09/2018,19.2394,"$8,601,040.94","$1,376,166.55","$9,977,207.49"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-452/2018,,316 FE,,8,false,CVT,"$2,962.54",$474.01,"$3,436.55",180003710,10/09/2018,19.3546,"$57,338.84","$9,174.21","$66,513.05"
N000,A01,N306,2280,453851,4326979,800832451,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-491/2018,,322 FE,,9,false,CFT,"$4,659,430.72","$745,508.92","$5,404,939.64",180004160,18/10/2018,18.7693,"$87,454,253.09","$13,992,680.49","$101,446,933.59"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-491/2018,,322 FE,,9,false,CVT,"$2,170.90",$347.34,"$2,518.24",180004161,18/10/2018,18.7693,"$40,746.21","$6,519.39","$47,265.60"
N000,A01,N306,2280,453851,4326979,800861096,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-491/2018,,323 FE,,9,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180004163,18/10/2018,18.7693,"$8,390,881.10","$1,342,540.98","$9,733,422.07"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-491/2018,,"324 FE ,325 FE",,9,false,CVT,"$7,024.36","$1,123.90","$8,148.26",180004162,18/10/2018,18.7693,"$131,842.32","$21,094.77","$152,937.09"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-491/2018,,326 FE,,5,false,CVT,$118.44,$18.95,$137.39,180004162,18/10/2018,18.7693,"$2,223.04",$355.69,"$2,578.72"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-491/2018,,327 FE,,6,false,CVT,$295.66,$47.30,$342.96,180004162,18/10/2018,18.7693,"$5,549.24",$887.88,"$6,437.12"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-491/2018,,328 FE,,7,false,CVT,"$2,357.21",$377.15,"$2,734.36",180004162,18/10/2018,18.7693,"$44,243.18","$7,078.91","$51,322.09"
N000,A01,N331,7237,468074,4326979,800832773,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-491/2018,,329 FE,,8,false,CVT,"$3,011.80",$481.89,"$3,493.69",180004162,18/10/2018,18.7693,"$56,529.38","$9,044.70","$65,574.08"
N000,A01,N306,2280,453851,4326979,800869674,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-510/2018,,336 FE,,10,false,CFT,"$4,193,487.65","$670,958.02","$4,864,445.67",180004480,13/11/2018,20.3614,"$85,385,279.37","$13,661,644.70","$99,046,924.07"
N000,A01,N306,2280,453851,4326979,800869674,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-510/2018,,336 FE,,10,false,CFT,"$465,943.07","$74,550.89","$540,493.96",180004481,13/11/2018,20.3614,"$9,487,253.20","$1,517,960.51","$11,005,213.72"
N000,A01,N306,2281,453659,4326979,800869678,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-510/2018,,336 FE,,10,false,CVT,"$2,240.36",$358.46,"$2,598.82",180004483,13/11/2018,20.3614,"$45,616.91","$7,298.71","$52,915.61"
N000,A01,N306,2280,453851,4326979,800869676,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-510/2018,,337 FE,,10,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180004486,13/11/2018,20.3614,"$9,102,634.96","$1,456,421.59","$10,559,056.55"
N000,A01,N306,2281,453659,4326979,800869678,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-510/2018,,338 FE,,10,false,CVT,"$3,370.94",$539.35,"$3,910.29",180004485,13/11/2018,20.3614,"$68,637.05","$10,981.93","$79,618.98"
N000,A01,N306,2281,453659,4326979,800869678,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-510/2018,,340 FE,,10,false,CVT,"$2,070.32",$331.25,"$2,401.57",180004484,13/11/2018,20.3614,"$42,154.59","$6,744.73","$48,899.33"
N000,A01,N306,2280,453851,4326979,800869674,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-537/2018,,348 FE,,11,false,CFT,"$4,193,487.65","$670,958.02","$4,864,445.67",180004982,17/12/2018,20.2566,"$84,945,801.86","$13,591,328.30","$98,537,130.16"
N000,A01,N306,2280,453851,4326979,800869674,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-537/2018,,348 FE,,11,false,CFT,"$465,943.07","$74,550.89","$540,493.96",180005001,17/12/2018,20.2566,"$9,438,422.37","$1,510,147.58","$10,948,569.95"
N000,A01,N306,2281,453659,4326979,800869678,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-537/2018,,"348 FE, 350 FE",,11,false,CVT,"$5,492.00",$878.72,"$6,370.72",180005000,17/12/2018,20.2566,"$111,249.25","$17,799.88","$129,049.13"
N000,A01,N306,2280,453851,4326976,800869676,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-537/2018,,349 FE,,11,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180004999,17/12/2018,20.2566,"$9,055,783.73","$1,448,925.40","$10,504,709.12"
N000,A01,N306,2280,453851,4326979,800869674,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-007/2019,,358 FE,,12,false,CFT,"$4,193,478.66","$670,956.58","$4,864,435.24",180000019,08/01/2019,19.4902,"$81,731,737.69","$13,077,078.03","$94,808,815.71"
N000,A01,N306,2280,453851,4326979,800869674,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-007/2019,,358 FE,,12,false,CFT,"$465,952.07","$74,552.33","$540,504.40",180000020,08/01/2019,19.4902,"$9,081,499.03","$1,453,039.85","$10,534,538.88"
N000,A01,N306,2280,453851,4326976,800869676,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-007/2019,,359 FE,,12,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180000021,08/01/2018,19.4902,"$8,713,161.96","$1,394,105.91","$10,107,267.87"
N000,A01,N306,2281,453659,4326979,800869678,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-007/2019,,"360 FE, 358 FE",,12,false,CVT,"$4,661,594.79","$745,855.17","$5,407,449.96",180000025,08/01/2019,19.4902,"$90,855,414.78","$14,536,866.36","$105,392,281.14"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-028/2019,,366 FE,,1,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180000294,11/02/2019,19.08,"$90,704,004.41","$14,512,640.71","$105,216,645.12"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-028/2019,,366 FE,,1,false,CVT,"$2,240.39",$358.46,"$2,598.85",180000296,11/02/2019,19.08,"$42,746.60","$6,839.46","$49,586.06"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-028/2019,,367 FE,,1,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180000291,11/02/2019,19.08,"$8,529,780.62","$1,364,764.90","$9,894,545.51"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-028/2019,,368 FE,,1,false,CVT,"$3,166.49",$506.64,"$3,673.13",180000292,11/02/2019,19.08,"$60,416.66","$9,666.66","$70,083.32"
N000,A01,N306,2281,453659,4326976,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-028/2019,,369 FE,,12,false,CVT,$297.69,$47.63,$345.32,180000287,11/02/2019,19.08,"$5,679.92",$908.79,"$6,588.71"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-028/2019,,370 FE,,1,false,CVT,$549.19,$87.87,$637.06,180000289,11/02/2019,19.08,"$10,478.54","$1,676.57","$12,155.10"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-045/2019,,377FE,,2,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180000526,11/03/2019,19.5225,"$92,807,595.71","$14,849,215.31","$107,656,811.02"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-045/2019,,377FE,,2,false,CVT,"$2,005.43",$320.87,"$2,326.30",180000529,11/03/2019,19.5225,"$39,151.03","$6,264.16","$45,415.19"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-045/2019,,378 FE,,2,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180000528,11/03/2019,19.5225,"$8,727,601.79","$1,396,416.29","$10,124,018.07"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-045/2019,,379 FE,,2,false,CVT,"$2,887.24",$461.96,"$3,349.20",180000531,11/03/2019,19.5225,"$56,366.17","$9,018.59","$65,384.76"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-045/2019,,380 FE,,2,false,CVT,$555.89,$88.94,$644.83,180000530,11/03/2019,19.5225,"$10,852.32","$1,736.37","$12,588.69"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-073/2019,,387 FE,,3,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180000769,09/04/2019,19.0805,"$8,530,004.14","$1,364,800.66","$9,894,804.81"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-073/2019,,388 FE,,3,false,CVT,"$3,169.44",$507.11,"$3,676.55",180000777,09/04/2019,19.0805,"$60,474.49","$9,675.92","$70,150.41"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-073/2019,,390 FE,,3,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180000771,09/04/2019,19.0805,"$90,706,381.35","$14,513,021.02","$105,219,402.37"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-073/2019,,390 FE,,3,false,CVT,"$2,126.19",$340.19,"$2,466.38",180000774,09/04/2019,19.0805,"$40,568.76","$6,491.00","$47,059.76"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-073/2019,,391 FE,,3,false,CVT,$583.33,$93.33,$676.66,180000775,09/04/2019,19.0805,"$11,130.18","$1,780.83","$12,911.01"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-087/2019,,397 FE,,4,false,CVT,$690.41,$110.47,$800.88,180001000,09/05/2019,19.0499,"$13,152.31","$2,104.37","$15,256.68"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-087/2019,,398 FE,,4,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180001001,09/05/2019,19.0499,"$8,516,324.31","$1,362,611.89","$9,878,936.19"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-087/2019,,399 FE,,4,false,CVT,"$3,240.41",$518.47,"$3,758.88",180001002,09/05/2019,19.0499,"$61,729.56","$9,876.73","$71,606.29"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-087/2019,,400 FE,,4,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180000998,09/05/2019,19.0499,"$90,560,912.66","$14,489,746.03","$105,050,658.69"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-087/2019,,400 FE,,4,false,CVT,"$2,171.79",$347.49,"$2,519.28",180000999,09/05/2019,19.0499,"$41,372.44","$6,619.59","$47,992.03"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-107/2019,,407 FE,,5,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180001305,10/06/2019,19.7084,"$93,691,341.75","$14,990,614.68","$108,681,956.43"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-107/2019,,407 FE,,5,false,CVT,"$2,281.63",$365.06,"$2,646.69",180001336,11/06/2019,19.6528,"$44,840.40","$7,174.46","$52,014.87"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-107/2019,,408 FE,,5,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180001304,10/06/2019,19.7084,"$8,810,709.03","$1,409,713.44","$10,220,422.47"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-107/2019,,409 FE,,5,false,CVT,"$3,569.83",$571.17,"$4,141.00",180001337,11/06/2019,19.6528,"$70,157.11","$11,225.14","$81,382.24"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-107/2019,,410 FE,,5,false,CVT,$688.87,$110.22,$799.09,180001338,11/06/2019,19.6528,"$13,538.24","$2,166.12","$15,704.36"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-122/2019,,419 FE,,6,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180001601,08/07/2019,18.9947,"$90,298,498.56","$14,447,759.77","$104,746,258.33"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-122/2019,,419 FE,,6,false,CVT,"$2,212.91",$354.07,"$2,566.98",180001586,05/07/2019,19.0502,"$42,156.45","$6,745.03","$48,901.48"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-122/2019,,420 FE,,6,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180001600,08/07/2019,18.9947,"$8,491,646.95","$1,358,663.51","$9,850,310.47"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-122/2019,,421 FE,,6,false,CVT,"$3,415.29",$546.45,"$3,961.74",180001587,05/07/2019,19.0502,"$65,062.02","$10,409.92","$75,471.94"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-122/2019,,422 FE,,6,false,CVT,$630.55,$100.89,$731.44,180001588,05/07/2019,19.0502,"$12,012.14","$1,921.94","$13,934.08"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-138/2019,,428 FE,,7,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180001884,07/08/2019,19.5731,"$93,048,142.01","$14,887,702.72","$107,935,844.73"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-138/2019,,428 FE,,7,false,CVT,"$2,241.72",$358.68,"$2,600.39",180001886,07/08/2019,19.5731,"$43,877.40","$7,020.38","$50,897.78"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-138/2019,,429 FE,,7,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180001887,07/08/2019,19.5731,"$8,750,222.67","$1,400,035.63","$10,150,258.29"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-138/2019,,430 FE,,7,false,CVT,"$3,432.36",$549.18,"$3,981.54",180001888,07/08/2019,19.5731,"$67,181.97","$10,749.11","$77,931.08"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-138/2019,,431 FE,,7,false,CVT,$724.89,$115.98,$840.87,180001890,07/08/2019,19.5731,"$14,188.32","$2,270.13","$16,458.45"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-177/2019,,446 FE,,9,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180002602,10/10/2019,19.584,"$93,099,959.25","$14,895,993.48","$107,995,952.72"
